model,dataset,demographics,iteration,auc
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,3,7,0.21334321387464816
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,7,0.1666691194153187
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,2,0.2529980481032385
multilingual-e5-large-instruct__prompt-meaning,welfare,3,6,0.40842483877934926
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Mand,7,0.22559383066594155
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,1,0.44243955273298863
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,9,0.24506494800275197
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,5,0.4672837497585575
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,1,0.35916246082900083
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,8,0.2041354449604468
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,3,3,0.4445487685451281
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,7,0.27694377358175526
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,8,0.2146292061421924
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,4,0.2688094164414733
multilingual-e5-large-instruct__prompt-meaning,welfare,1,2,0.44497943566956805
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,0,0.2629486660649022
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,3,0.2746236702283768
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Unknown,2,0.26759576951825725
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,6,0.44724452529605785
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,6,0.28695826626638493
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,8,0.38710815132217496
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Unknown,3,0.29293198792576736
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,9,0.3179321128897054
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,0,0.20142756741121184
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,9,0.28621028274049304
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,7,0.14502330749011305
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,8,0.25781998604156925
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,8,0.37465092529038846
multilingual-e5-large-instruct__prompt-grouping,rai,Kvinde,2,0.38045342569188406
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,2,0.14910097410836165
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,7,0.2153016993864459
multilingual-e5-large-instruct__prompt-cluster,rai,Mand,3,0.33603406338843145
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,6,0.2697127223028285
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,3,0.37731051998603926
multilingual-e5-large-instruct__prompt-meaning,welfare,3,2,0.39498576160195636
Qwen3-Embedding-0.6B__prompt-grouping,welfare,2,3,0.2787716683385426
multilingual-e5-large-instruct__prompt-meaning,welfare,4,9,0.3575715410872225
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,7,0.21099493344746154
multilingual-e5-large-instruct__prompt-meaning,welfare,2,3,0.4132030126313622
Qwen3-Embedding-0.6B__prompt-similarity,rai,Kvinde,0,0.16627144436208316
multilingual-e5-large-instruct__prompt-cluster,welfare,3,3,0.47134060397683136
multilingual-e5-large-instruct__prompt-topic,rai,Mand,4,0.34176241900468124
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,8,0.40631024381755554
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,3,0.22451169745603503
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,0,0.3561786632788721
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,0,0.28110853488289966
Qwen3-Embedding-0.6B__prompt-cluster,welfare,11,7,0.25424800181119095
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,0,0.26185569720619317
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,8,0.23018525956044134
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Mand,3,0.23647272758742618
Qwen3-Embedding-0.6B__prompt-cluster,welfare,11,2,0.23966696454079012
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,3,0.20149775870590142
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,4,0.21989909593997856
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,6,0.20621723498284691
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Mand,7,0.23889269033242924
multilingual-e5-large-instruct__prompt-meaning,welfare,3,3,0.41324803340312255
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,3,0.3970532629096558
multilingual-e5-large-instruct__prompt-similarity,welfare,3,7,0.4297910626637727
Qwen3-Embedding-0.6B__prompt-similarity,rai,Unknown,1,0.21433588876231877
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Kvinde,0,0.23223084392643392
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,4,0.2681278095213868
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,1,0,0.40868673805570943
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,4,6,0.3577971890207407
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,3,0.39984176367639795
multilingual-e5-large-instruct__prompt-similarity,welfare,2,9,0.4260019131755189
multilingual-e5-large-instruct__prompt-cluster,welfare,2,3,0.4678561499995804
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,7,0.2305644354773521
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,2,0.2113314210949382
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,8,0.29457625362360057
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,5,0.2026458482681741
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,11,4,0.4479845828550276
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,1,7,0.359530264649415
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,4,0.405923879581797
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,4,0.38208033619908566
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Mand,5,0.25854821746082995
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,1,0.4014766262820366
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,7,0.4361618834887179
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,4,0.2234311059337273
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,0,0.21026280107841572
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,4,0.28088781514181976
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,3,0.239133390457139
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,4,0.2978915523156743
multilingual-e5-large-instruct__prompt-similarity,rai,Mand,3,0.3261294625609584
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,9,0.23139695763875984
multilingual-e5-large-instruct__prompt-topic,rai,Mand,6,0.34757018325968947
Qwen3-Embedding-0.6B__prompt-topic,welfare,11,0,0.3155441279836049
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,6,0.29739391949659116
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,2,3,0.23296576997816937
Qwen3-Embedding-0.6B__prompt-topic,rai,Unknown,4,0.25683450304850425
Qwen3-Embedding-0.6B__prompt-similarity,welfare,1,6,0.29740240169132903
multilingual-e5-large-instruct__prompt-grouping,welfare,4,8,0.3851310020926266
multilingual-e5-large-instruct__prompt-meaning,welfare,1,9,0.4455968675361671
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,5,0.2186580239546376
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,7,0.2685168867049336
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Unknown,8,0.2812707039690343
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Unknown,0,0.2535538236858325
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Mand,7,0.2085490796220307
multilingual-e5-large-instruct__prompt-grouping,welfare,4,7,0.38468823752828646
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,8,0.40666625046936367
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,8,0.24772810385490396
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Unknown,7,0.28105452575545875
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,1,8,0.37131387240492375
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,8,0.25940276555634084
multilingual-e5-large-instruct__prompt-similarity,welfare,1,5,0.4526851602252574
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,8,0.21014302608884594
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,1,0.20081539280125074
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,2,0.21181986227030675
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,1,0.16502108220824913
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,4,0.1955896414042709
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,5,0.2083259573790756
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,4,0.2169733025446444
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,3,0.20426481988407627
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,9,0.32745399015801585
multilingual-e5-large-instruct__prompt-grouping,welfare,2,1,0.43256475451904175
multilingual-e5-large-instruct__prompt-grouping,welfare,2,5,0.4408663357259148
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,8,0.43560752587500234
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,7,0.22272595922532032
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,4,0.27153147408418654
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,2,0.37372158615275236
multilingual-e5-large-instruct__prompt-similarity,welfare,11,1,0.38545966568905443
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,4,0.2312212136380679
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,7,0.27722477319967426
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,3,0.2068446538980437
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,5,0.3913180410051406
multilingual-e5-large-instruct__prompt-grouping,welfare,4,5,0.3900875917074431
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,0,0.2021131549651888
multilingual-e5-large-instruct__prompt-grouping,welfare,11,2,0.4230892749165382
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,5,0.35250281312404774
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,7,0.25954569006105527
multilingual-e5-large-instruct__prompt-similarity,welfare,11,4,0.4064109450532718
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,3,0.25140432432643744
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,7,0.1918463704529468
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,3,6,0.21115331311029711
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,5,0.38328482731912383
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,0,0.3570918719776664
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,3,3,0.42775231001665504
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,6,0.2724744116499448
Qwen3-Embedding-0.6B__prompt-grouping,welfare,1,1,0.27493140391078497
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Unknown,1,0.2542001201989471
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,1,4,0.37159307859124596
multilingual-e5-large-instruct__prompt-similarity,welfare,11,9,0.40453927785956617
multilingual-e5-large-instruct__prompt-grouping,welfare,1,6,0.479081435768579
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,6,0.2202696711379111
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,3,0.4701863968712384
Qwen3-Embedding-0.6B__prompt-topic,welfare,2,4,0.32930811573579355
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,6,0.1997307136395915
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,6,0.22700528629267605
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,0,0.14344264785988928
multilingual-e5-large-instruct__prompt-similarity,welfare,1,3,0.46464395444420026
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,6,0.39553798876510166
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,3,0.2654729036885149
multilingual-e5-large-instruct__prompt-meaning,welfare,2,6,0.41660117091614335
multilingual-e5-large-instruct__prompt-meaning,welfare,3,0,0.4096297918523041
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,4,0.32355251209162117
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,1,0.26096725170631196
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,9,0.17222030219013237
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,2,0,0.42168296050023407
multilingual-e5-large-instruct__prompt-grouping,welfare,2,7,0.43470424415746994
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,3,0.36498051665035774
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,8,0.2912320626789507
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,1,0.18939867441430314
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,1,0.1221941157657761
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,2,5,0.22949992542234177
multilingual-e5-large-instruct__prompt-meaning,welfare,4,3,0.35884892195696205
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,2,0.4227103196412914
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,3,0.27130328484003025
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Mand,1,0.24684108525955653
multilingual-e5-large-instruct__prompt-cluster,welfare,2,1,0.44318964672632455
multilingual-e5-large-instruct__prompt-grouping,welfare,4,1,0.41632461207084953
multilingual-e5-large-instruct__prompt-topic,welfare,4,9,0.497590995601009
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,4,0.1833538402995201
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,5,0.20228712407906715
multilingual-e5-large-instruct__prompt-topic,welfare,2,0,0.4910491887213874
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,11,1,0.18769905555204183
multilingual-e5-large-instruct__prompt-topic,welfare,4,6,0.48418187703096954
multilingual-e5-large-instruct__prompt-similarity,welfare,2,7,0.4125932130138287
Qwen3-Embedding-0.6B__prompt-meaning,welfare,3,8,0.272773476155827
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,1,0.1632567970814101
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,9,0.1439611169827303
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,0,0.3987944289293612
multilingual-e5-large-instruct__prompt-meaning,welfare,4,8,0.34827072224460676
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,4,0.4013719034905021
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,3,0.47358667559392514
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,8,0.19544203762287662
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,8,0.27117890694225216
multilingual-e5-large-instruct__prompt-grouping,welfare,3,4,0.4438971694797905
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,7,0.3673197925967792
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,2,0.23209812774908958
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,4,0.3634005482390707
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,3,0.41787699016810836
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,8,0.22383723337942463
multilingual-e5-large-instruct__prompt-cluster,welfare,11,7,0.42478562466562275
multilingual-e5-large-instruct__prompt-grouping,welfare,2,8,0.44391298277970653
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,6,0.4000674462165766
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,2,4,0.3961964466006308
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,7,0.26866325887058706
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,7,0.27393465296332686
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,2,0.27987196632750366
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,4,0.20836254310037255
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,2,0.16445775732732731
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Mand,5,0.20802283515212133
multilingual-e5-large-instruct__prompt-similarity,welfare,4,1,0.39505451609448594
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,5,0.2937527354399685
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,2,0.21213918988142771
Qwen3-Embedding-0.6B__prompt-grouping,welfare,2,6,0.29184133658588735
multilingual-e5-large-instruct__prompt-topic,welfare,11,0,0.4814135186890393
multilingual-e5-large-instruct__prompt-meaning,welfare,3,7,0.4170224911720053
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,5,0.21741581177418
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,1,0.2845705833982512
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,1,0.3061898881110965
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,7,0.2520257825034863
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,6,0.19046379531286228
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,11,1,0.20676579544189583
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,2,0.2758674922780591
Qwen3-Embedding-0.6B__prompt-similarity,rai,Mand,4,0.12930414967654644
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Unknown,9,0.3026491544778657
multilingual-e5-large-instruct__prompt-similarity,rai,Unknown,8,0.4088564707655962
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,9,0.3050664893206879
Qwen3-Embedding-0.6B__prompt-meaning,welfare,4,1,0.19434372691619495
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,7,0.1774402389650707
multilingual-e5-large-instruct__prompt-meaning,welfare,4,6,0.35311664526481634
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,9,0.23001322425856452
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,0,0.46692659167347084
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,11,2,0.1981835957507851
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,0,0.276447279086673
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,2,0.41171547472300085
multilingual-e5-large-instruct__prompt-cluster,rai,Mand,4,0.34860092683067095
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,5,0.2498353010895092
multilingual-e5-large-instruct__prompt-cluster,welfare,4,8,0.4038750618250321
Qwen3-Embedding-0.6B__prompt-topic,rai,Unknown,0,0.2580696422814615
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,6,0.18950042195552758
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Unknown,4,0.2611431086886359
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,1,0.37883052214277074
multilingual-e5-large-instruct__prompt-meaning,welfare,3,4,0.4133085548814147
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,9,0.23643968720130418
multilingual-e5-large-instruct__prompt-cluster,welfare,4,4,0.40807555512831567
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,2,8,0.20401933189094593
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,0,0.2274097328981847
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,5,0.1998957087286557
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,7,0.21619952131497805
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,3,2,0.23046948271678366
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,3,0.13385112728382462
multilingual-e5-large-instruct__prompt-meaning,welfare,2,0,0.3992569211562744
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,8,0.1591190020619412
multilingual-e5-large-instruct__prompt-similarity,rai,Kvinde,8,0.37270723799232397
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,7,0.23029616667138442
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,7,0.20671961882210585
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,7,0.20411371754082427
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,7,0.2030564004602755
multilingual-e5-large-instruct__prompt-meaning,welfare,4,1,0.37952193974989656
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,5,0.33387287317607733
multilingual-e5-large-instruct__prompt-grouping,rai,Kvinde,3,0.37475498779294747
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,0,0.3863658852815144
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,4,0.21773903824092633
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,2,0.21724423845718027
multilingual-e5-large-instruct__prompt-topic,rai,Mand,0,0.35403926552327486
multilingual-e5-large-instruct__prompt-cluster,rai,Unknown,9,0.40258406341039943
multilingual-e5-large-instruct__prompt-similarity,welfare,3,0,0.4283655763130384
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,2,0.4005277449281342
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,2,0.22409996107626176
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,3,0.1835569188739893
multilingual-e5-large-instruct__prompt-meaning,welfare,3,9,0.41414343909945234
multilingual-e5-large-instruct__prompt-meaning,welfare,3,5,0.4130137274799947
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,7,0.2462700746822241
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,3,0.38971257991992736
multilingual-e5-large-instruct__prompt-topic,welfare,1,9,0.5351792937550063
multilingual-e5-large-instruct__prompt-cluster,rai,Mand,1,0.3560178042046275
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,3,6,0.1920182955359086
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,1,0.12244672523839216
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,8,0.46797813295665247
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,3,0.2760052144979777
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,2,0.3977965585144963
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,7,0.2760532806080052
multilingual-e5-large-instruct__prompt-meaning,welfare,4,0,0.36797016936394467
Qwen3-Embedding-0.6B__prompt-similarity,welfare,3,9,0.2118796473499114
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,2,0.37354006833741976
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,2,0.2188361710713484
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,8,0.45667281012612326
Qwen3-Embedding-0.6B__prompt-meaning,rai,Mand,5,0.1317779281759787
Qwen3-Embedding-0.6B__prompt-grouping,welfare,3,2,0.22383535898320742
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,8,0.4163694984806198
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,4,0.41676393874040185
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Kvinde,2,0.2329453246579561
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,8,0.2132070584207096
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,0,0.21789403447084016
multilingual-e5-large-instruct__prompt-topic,rai,Mand,5,0.355020482895298
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,6,0.15434011112544327
multilingual-e5-large-instruct__prompt-similarity,welfare,4,8,0.3644368852582897
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Mand,5,0.22576224377357934
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,5,0.27169711487350334
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,8,0.23280513146749854
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Unknown,6,0.28449067785555776
Qwen3-Embedding-0.6B__prompt-similarity,welfare,11,9,0.26533740555156676
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Unknown,9,0.257256180313869
Qwen3-Embedding-0.6B__prompt-similarity,welfare,1,1,0.26846399549150585
multilingual-e5-large-instruct__prompt-meaning,welfare,1,8,0.43608137304744393
Qwen3-Embedding-0.6B__prompt-similarity,rai,Kvinde,1,0.14863261603975234
Qwen3-Embedding-0.6B__prompt-similarity,rai,Unknown,6,0.24104424897089077
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,6,0.26474777040766706
multilingual-e5-large-instruct__prompt-cluster,rai,Kvinde,6,0.37950386370147227
multilingual-e5-large-instruct__prompt-grouping,welfare,1,0,0.4701712418086355
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,11,2,0.20975605133925623
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,11,1,0.3565768943988587
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,11,1,0.1902112957071031
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Unknown,3,0.22169542963597533
multilingual-e5-large-instruct__prompt-meaning,rai,Mand,2,0.3296109225263255
multilingual-e5-large-instruct__prompt-cluster,welfare,4,5,0.416937324475383
multilingual-e5-large-instruct__prompt-similarity,rai,Kvinde,6,0.3676773215280766
multilingual-e5-large-instruct__prompt-cluster,welfare,2,7,0.45081965879642
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,2,0.28329579819545087
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,5,0.3894820136144445
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,1,0.21927308408928348
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,2,0.24845550147228157
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,6,0.206664350139531
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,6,0.13314614214069007
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,4,0.16980714393774565
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,5,0.25330679354840746
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Unknown,7,0.2870450318040767
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,1,0.2617405085362836
multilingual-e5-large-instruct__prompt-topic,rai,Mand,8,0.3458309125202218
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,5,0.28167245847330546
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,1,0.20109429799217768
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,4,0.19298840799998246
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,1,0.2269123396947996
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,2,0.26520822151633
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,0,0.4352390125229755
